transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,counterparty_country,risk_tag,zscore,zscore_flag,iqr_flag,suspicious
TXN1237338,ACC108021,2025-10-29,22132.7,Debit,RTGS,IN,high_risk,1.6264853852325944,False,True,True
TXN1197590,ACC108248,2025-10-28,22129.43,Credit,NEFT,IN,normal,-0.5007481636496248,False,True,True
TXN1006408,ACC105982,2025-02-09,22126.43,Credit,NEFT,IN,normal,1.9715454113211275,False,True,True
TXN1193600,ACC116937,2025-06-13,22120.81,Debit,UPI,IN,normal,1.1875014915907018,False,True,True
TXN1053432,ACC102574,2025-08-19,22116.24,Debit,NEFT,IN,normal,1.4223163474409704,False,True,True
TXN1112806,ACC110855,2025-09-16,22115.75,Debit,UPI,IN,high_risk,0.32243110501105193,False,True,True
TXN1036290,ACC106252,2025-06-19,22114.3,Debit,NEFT,HK,normal,0.5130805092185554,False,True,True
TXN1056066,ACC107441,2025-11-24,22110.52,Credit,IMPS,IN,normal,0.6715852145485828,False,True,True
TXN1199158,ACC112738,2025-12-19,22104.61,Credit,UPI,IN,normal,1.0946451661413197,False,True,True
TXN1141379,ACC102305,2025-05-26,22101.37,Debit,RTGS,HK,normal,0.5623508402191699,False,True,True
TXN1225177,ACC110355,2025-12-07,22098.36,Debit,NEFT,IN,normal,0.9467507717478291,False,True,True
TXN1013029,ACC108995,2025-04-02,22097.34,Credit,IMPS,IN,watchlist,0.6693343740821577,False,True,True
TXN1058933,ACC112708,2025-02-28,22095.41,Debit,NEFT,GB,normal,0.09909414259212848,False,True,True
TXN1067144,ACC105670,2025-09-20,22083.82,Debit,UPI,IN,normal,1.0062870946002112,False,True,True
TXN1127559,ACC108296,2025-03-10,22083.78,Credit,IMPS,IN,normal,1.5989200925754186,False,True,True
TXN1082101,ACC104716,2025-09-29,22078.71,Debit,IMPS,IN,normal,1.9233061551987576,False,True,True
TXN1069993,ACC108660,2025-06-21,22077.68,Debit,UPI,SG,normal,1.4837123782389898,False,True,True
TXN1047392,ACC115322,2025-03-24,22077.21,Credit,Cheque,IN,normal,0.7970025474466865,False,True,True
TXN1002433,ACC117380,2025-01-05,22076.87,Credit,UPI,IN,normal,-0.1552042680282468,False,True,True
TXN1235529,ACC108165,2025-01-15,22065.15,Debit,IMPS,AE,normal,0.06414269170646794,False,True,True
TXN1087878,ACC116937,2025-02-12,22064.08,Credit,NEFT,IN,normal,1.1758534347722425,False,True,True
TXN1094953,ACC103394,2025-04-20,22059.91,Credit,IMPS,IN,normal,1.645660673615918,False,True,True
TXN1158156,ACC110882,2025-08-27,22058.46,Debit,IMPS,IN,watchlist,3.444949767404988,False,True,True
TXN1045551,ACC111611,2025-03-14,22051.34,Debit,UPI,IN,normal,0.38960636174979896,False,True,True
TXN1088038,ACC104331,2025-07-24,22041.31,Debit,UPI,IN,high_risk,0.5565595915009167,False,True,True
TXN1075454,ACC106485,2025-01-27,22033.65,Credit,NEFT,IN,watchlist,-0.42961193548214816,False,True,True
TXN1155465,ACC104634,2025-12-26,22030.06,Debit,UPI,IN,watchlist,1.8789833643985479,False,True,True
TXN1228060,ACC117052,2025-10-23,22025.26,Debit,Cash Deposit,IN,normal,0.9777972639779147,False,True,True
TXN1210431,ACC112461,2025-03-02,22022.53,Debit,UPI,IN,normal,2.4365199346493913,False,True,True
TXN1061511,ACC114088,2025-07-03,22007.82,Debit,RTGS,IN,watchlist,1.8308111477758031,False,True,True
TXN1198354,ACC112593,2025-07-14,21999.65,Debit,UPI,IN,normal,0.45000127522069344,False,True,True
TXN1213779,ACC111226,2025-11-21,21996.32,Credit,IMPS,IN,normal,0.9619420691679018,False,True,True
TXN1142820,ACC110689,2025-09-20,21985.67,Credit,UPI,GB,watchlist,3.018385566018924,False,True,True
TXN1144718,ACC111235,2025-02-12,21978.73,Debit,UPI,IN,watchlist,0.9092118916169966,False,True,True
TXN1187572,ACC104404,2025-06-24,21973.09,Debit,UPI,IN,watchlist,2.180336799741982,False,True,True
TXN1164209,ACC101165,2025-03-21,21967.97,Debit,NEFT,IN,normal,1.5529752490161763,False,True,True
TXN1242633,ACC111464,2025-09-06,21963.04,Debit,NEFT,AE,normal,-0.1202313108228682,False,True,True
TXN1064284,ACC116604,2025-11-12,21956.14,Credit,UPI,IN,normal,2.6572715007483083,False,True,True
TXN1043362,ACC117649,2025-04-26,21955.7,Credit,IMPS,IN,watchlist,3.1358036204293227,False,True,True
TXN1251114,ACC103241,2025-01-06,21948.79,Debit,UPI,IN,normal,0.8007942078512483,False,True,True
TXN1112732,ACC108034,2025-06-07,21944.45,Debit,UPI,IN,watchlist,2.0028938966321874,False,True,True
TXN1205048,ACC108500,2025-04-07,21939.66,Debit,Cash Deposit,IN,normal,1.539833645983365,False,True,True
TXN1151564,ACC114299,2025-06-03,21928.71,Debit,UPI,IN,normal,1.2140195361749344,False,True,True
TXN1019900,ACC101911,2025-10-08,21927.71,Debit,RTGS,IN,normal,1.9604096501987733,False,True,True
TXN1085784,ACC115208,2025-04-02,21922.09,Credit,IMPS,IN,normal,0.7611143671783204,False,True,True
TXN1106933,ACC104784,2025-07-05,21919.64,Debit,NEFT,IN,normal,0.2051084552891828,False,True,True
TXN1048986,ACC117993,2025-10-19,21909.09,Debit,UPI,IN,watchlist,1.4364096512460636,False,True,True
TXN1032974,ACC110697,2025-09-06,21906.05,Debit,NEFT,IN,normal,1.092208658378731,False,True,True
TXN1036428,ACC112738,2025-04-16,21903.52,Credit,NEFT,AE,normal,1.0640038509265284,False,True,True
TXN1047285,ACC103241,2025-04-09,21901.25,Credit,Wire Transfer,AE,normal,0.7918246839310312,False,True,True
TXN1173070,ACC112109,2025-06-03,21895.91,Credit,UPI,IN,watchlist,2.493117213083054,False,True,True
TXN1242608,ACC101231,2025-08-15,21891.79,Debit,IMPS,IN,high_risk,0.528682659619039,False,True,True
TXN1069275,ACC114147,2025-11-23,21876.45,Credit,UPI,GB,normal,1.4134566164271873,False,True,True
TXN1058110,ACC105150,2025-11-29,21870.62,Debit,IMPS,IN,normal,1.6491936544945436,False,True,True
TXN1011782,ACC111926,2025-04-17,21867.78,Credit,IMPS,IN,normal,1.2907216156050207,False,True,True
TXN1091071,ACC102471,2025-05-01,21856.16,Credit,IMPS,IN,normal,1.1454203322081984,False,True,True
TXN1013067,ACC115322,2025-10-28,21849.64,Credit,IMPS,IN,normal,0.7583433342746071,False,True,True
TXN1120029,ACC100762,2025-10-01,21848.57,Credit,IMPS,IN,normal,1.1428484075038796,False,True,True
TXN1150306,ACC114284,2025-08-18,21846.76,Credit,IMPS,IN,watchlist,1.9975845948392148,False,True,True
TXN1033160,ACC115618,2025-11-11,21840.17,Credit,NEFT,IN,normal,1.5346203402613958,False,True,True
TXN1117141,ACC110581,2025-09-13,21831.72,Debit,RTGS,IN,normal,0.22851128278797495,False,True,True
TXN1231965,ACC106022,2025-06-10,21824.87,Debit,NEFT,IN,normal,1.2523011729889881,False,True,True
TXN1110886,ACC116610,2025-02-09,21819.79,Credit,Cash Deposit,IN,normal,1.4831044849077037,False,True,True
TXN1117510,ACC116579,2025-06-12,21812.88,Debit,RTGS,IN,normal,1.697065175410555,False,True,True
TXN1104474,ACC105141,2025-01-18,21806.4,Credit,NEFT,IN,watchlist,0.522974642024344,False,True,True
TXN1081122,ACC105111,2025-02-12,21804.78,Debit,UPI,IN,normal,0.985444822011414,False,True,True
TXN1185981,ACC110697,2025-08-21,21798.53,Debit,IMPS,IN,normal,1.0749626331510382,False,True,True
TXN1209880,ACC105808,2025-02-13,21793.47,Debit,IMPS,IN,normal,0.5061227923804527,False,True,True
TXN1203659,ACC109657,2025-06-03,21791.54,Credit,IMPS,IN,high_risk,1.4318653628469404,False,True,True
TXN1105176,ACC100762,2025-08-07,21782.94,Credit,IMPS,IN,normal,1.1314654237108883,False,True,True
TXN1139494,ACC116096,2025-04-04,21776.67,Debit,RTGS,IN,watchlist,1.6231334563061377,False,True,True
TXN1147022,ACC105796,2025-08-15,21773.46,Debit,UPI,IN,normal,0.03206493460572539,False,True,True
TXN1091248,ACC109175,2025-06-16,21768.26,Credit,Cash Deposit,HK,watchlist,2.773972291198579,False,True,True
TXN1156919,ACC109635,2025-02-19,21766.76,Debit,IMPS,IN,high_risk,0.8409054888298721,False,True,True
TXN1051660,ACC100005,2025-02-17,21764.94,Debit,IMPS,IN,watchlist,1.2396356038265708,False,True,True
TXN1020014,ACC113316,2025-08-28,21761.56,Credit,IMPS,IN,normal,1.5524922836952408,False,True,True
TXN1087974,ACC101934,2025-08-08,21758.02,Credit,UPI,HK,normal,0.7539720519893697,False,True,True
TXN1078952,ACC103900,2025-07-23,21756.76,Credit,UPI,IN,high_risk,0.6892791403373817,False,True,True
TXN1086466,ACC110120,2025-10-18,21751.56,Credit,RTGS,IN,normal,1.442816291435063,False,True,True
TXN1080561,ACC106628,2025-03-07,21750.65,Debit,RTGS,IN,watchlist,2.475606225111713,False,True,True
TXN1072601,ACC115591,2025-07-18,21746.32,Credit,IMPS,AE,watchlist,2.4273949098935743,False,True,True
TXN1060307,ACC105338,2025-09-02,21742.75,Credit,RTGS,IN,watchlist,1.1848440757817875,False,True,True
TXN1177077,ACC103379,2025-05-06,21735.01,Debit,IMPS,IN,watchlist,2.469114890377798,False,True,True
TXN1090807,ACC106958,2025-01-20,21726.68,Credit,Cash Deposit,IN,normal,0.802016523526149,False,True,True
TXN1046395,ACC108093,2025-01-12,21726.46,Credit,IMPS,IN,watchlist,1.611048534681764,False,True,True
TXN1228531,ACC110185,2025-04-13,21724.98,Debit,RTGS,IN,normal,0.0767873666024872,False,True,True
TXN1005527,ACC106198,2025-02-20,21722.14,Debit,RTGS,IN,watchlist,1.5941146357416003,False,True,True
TXN1157926,ACC107874,2025-05-20,21715.96,Credit,NEFT,IN,normal,0.5529853539098718,False,True,True
TXN1099118,ACC109462,2025-01-26,21715.57,Credit,UPI,IN,watchlist,0.9110028100821259,False,True,True
TXN1204911,ACC111235,2025-07-06,21713.77,Debit,IMPS,AE,watchlist,0.8857819730313965,False,True,True
TXN1080932,ACC107766,2025-12-02,21699.27,Debit,NEFT,IN,normal,0.707568029878539,False,True,True
TXN1168068,ACC108157,2025-02-14,21695.6,Credit,RTGS,AE,high_risk,0.4051254330446575,False,True,True
TXN1053317,ACC111163,2025-03-08,21666.93,Credit,UPI,IN,normal,1.0664435606406268,False,True,True
TXN1106535,ACC109627,2025-01-25,21666.69,Credit,UPI,IN,normal,1.3328766713826639,False,True,True
TXN1107702,ACC117967,2025-08-15,21663.31,Debit,Cheque,IN,watchlist,1.4614334550009933,False,True,True
TXN1168637,ACC104784,2025-10-17,21662.13,Debit,Cheque,IN,normal,0.15262860761122662,False,True,True
TXN1096139,ACC105224,2025-08-30,21657.86,Debit,IMPS,IN,normal,0.6461229818554713,False,True,True
TXN1247149,ACC116781,2025-10-11,21657.36,Debit,RTGS,HK,watchlist,1.7960305321086418,False,True,True
TXN1030890,ACC110581,2025-02-28,21652.33,Debit,UPI,IN,normal,0.19578693987160492,False,True,True
TXN1146193,ACC110215,2025-07-20,21644.68,Credit,IMPS,IN,high_risk,0.6423842393318309,False,True,True
TXN1042002,ACC107097,2025-10-29,21636.94,Debit,UPI,IN,watchlist,1.5505738564446292,False,True,True
TXN1222978,ACC117679,2025-06-16,21635.68,Credit,IMPS,IN,watchlist,3.278528775362095,False,True,True
TXN1043988,ACC105204,2025-02-02,21634.48,Credit,UPI,IN,normal,2.5553925579173575,False,True,True
TXN1148353,ACC116203,2025-07-30,21625.69,Credit,Wire Transfer,US,normal,0.5073202863996371,False,True,True
TXN1067516,ACC108311,2025-01-16,21622.48,Credit,NEFT,IN,normal,0.9876347745094036,False,True,True
TXN1187098,ACC106844,2025-05-07,21622.02,Debit,UPI,IN,normal,1.620689300333224,False,True,True
TXN1172846,ACC108500,2025-02-27,21619.87,Credit,RTGS,IN,normal,1.4673094847491253,False,True,True
TXN1006630,ACC100633,2025-04-24,21616.87,Credit,NEFT,IN,watchlist,1.88742879356031,False,True,True
TXN1191928,ACC108416,2025-03-28,21612.88,Credit,NEFT,HK,watchlist,1.868127979487515,False,True,True
TXN1004075,ACC102971,2025-06-10,21607.29,Credit,UPI,IN,watchlist,1.2689801100912677,False,True,True
TXN1189286,ACC117434,2025-05-23,21603.58,Debit,NEFT,IN,high_risk,0.20614372979165263,False,True,True
TXN1170764,ACC117311,2025-07-09,21589.63,Debit,Cheque,US,normal,2.1939976017507976,False,True,True
TXN1110121,ACC102343,2025-05-11,21580.82,Credit,Cash Deposit,AE,watchlist,2.2787275016821793,False,True,True
TXN1049301,ACC113023,2025-07-16,21580.32,Credit,Wire Transfer,IN,normal,1.7568944044105999,False,True,True
TXN1220571,ACC101934,2025-08-25,21570.66,Debit,IMPS,IN,normal,0.7103335781828216,False,True,True
TXN1223400,ACC113197,2025-04-04,21569.83,Credit,IMPS,IN,watchlist,0.6530771393339964,False,True,True
TXN1181106,ACC106181,2025-11-08,21559.13,Debit,IMPS,IN,watchlist,2.027999077576174,False,True,True
TXN1061411,ACC113946,2025-08-31,21557.95,Debit,UPI,IN,normal,-0.538354770755809,False,True,True
TXN1215677,ACC117168,2025-04-25,21556.6,Debit,NEFT,IN,normal,1.5935397216599427,False,True,True
TXN1231845,ACC112002,2025-08-14,21553.11,Debit,Cash Deposit,IN,watchlist,1.6250294751903347,False,True,True
TXN1100487,ACC109868,2025-12-12,21550.71,Credit,RTGS,IN,watchlist,0.24936844658226393,False,True,True
TXN1088463,ACC102047,2025-01-27,21546.48,Debit,IMPS,IN,watchlist,1.004075660817978,False,True,True
TXN1248757,ACC105271,2025-09-11,21535.15,Credit,Wire Transfer,IN,normal,1.214933399804971,False,True,True
TXN1113984,ACC113474,2025-01-05,21530.71,Credit,Wire Transfer,SG,high_risk,2.062814771968252,False,True,True
TXN1220853,ACC111597,2025-04-13,21524.15,Credit,NEFT,IN,watchlist,-0.3052265245210512,False,True,True
TXN1224126,ACC111742,2025-04-18,21520.35,Credit,IMPS,IN,watchlist,3.297616402713399,False,True,True
TXN1040333,ACC116087,2025-07-06,21519.4,Credit,UPI,US,watchlist,0.9534512914488504,False,True,True
TXN1129611,ACC114215,2025-04-08,21519.07,Credit,IMPS,IN,watchlist,1.6479262498661937,False,True,True
TXN1088664,ACC116937,2025-10-25,21518.51,Debit,UPI,US,normal,1.0638345671810725,False,True,True
TXN1166596,ACC104544,2025-01-20,21517.09,Credit,NEFT,AE,watchlist,0.9637500081712899,False,True,True
TXN1162441,ACC113316,2025-03-21,21515.27,Debit,RTGS,IN,normal,1.512980765808667,False,True,True
TXN1027092,ACC108276,2025-06-05,21512.45,Debit,IMPS,IN,normal,1.111294437540565,False,True,True
TXN1181003,ACC114831,2025-10-25,21509.93,Debit,RTGS,HK,high_risk,0.2981606583013002,False,True,True
TXN1040088,ACC115239,2025-03-28,21509.74,Credit,Wire Transfer,IN,normal,0.49844620665135425,False,True,True
TXN1138893,ACC117563,2025-05-17,21501.19,Debit,IMPS,US,normal,1.508933059103424,False,True,True
TXN1109924,ACC100729,2025-10-09,21500.52,Debit,UPI,IN,watchlist,2.926583123598937,False,True,True
TXN1140905,ACC113332,2025-11-20,21494.14,Debit,IMPS,IN,watchlist,0.8444119177777961,False,True,True
TXN1041837,ACC113723,2025-07-23,21492.02,Credit,Wire Transfer,AE,normal,1.8869181059907383,False,True,True
TXN1208185,ACC109635,2025-09-05,21490.5,Debit,IMPS,IN,high_risk,0.8187181238427502,False,True,True
TXN1234225,ACC113206,2025-01-28,21483.18,Debit,IMPS,IN,normal,-0.16213277956860286,False,True,True
TXN1016699,ACC114950,2025-03-11,21482.59,Credit,NEFT,IN,normal,2.060075266295172,False,True,True
TXN1193494,ACC108197,2025-02-18,21481.2,Debit,UPI,US,normal,1.99491604110034,False,True,True
TXN1186561,ACC104784,2025-06-17,21476.8,Credit,IMPS,IN,normal,0.11485885043614305,False,True,True
TXN1159578,ACC109516,2025-05-20,21474.31,Debit,UPI,IN,watchlist,0.7480522833134051,False,True,True
TXN1157495,ACC104047,2025-11-18,21472.6,Credit,NEFT,IN,normal,0.6501519187621185,False,True,True
TXN1147907,ACC115625,2025-04-15,21462.69,Debit,UPI,IN,normal,1.3684120966183704,False,True,True
TXN1174183,ACC106058,2025-09-06,21461.72,Credit,Cheque,GB,normal,1.0688975099931297,False,True,True
TXN1124181,ACC116203,2025-05-04,21458.45,Credit,IMPS,IN,normal,0.48108899164755703,False,True,True
TXN1197273,ACC100465,2025-03-29,21454.83,Debit,IMPS,IN,watchlist,3.5925822050140974,False,True,True
TXN1112822,ACC109120,2025-12-29,21443.72,Debit,Cash Deposit,IN,high_risk,1.946482680858796,False,True,True
TXN1058770,ACC104600,2025-08-03,21441.33,Credit,IMPS,HK,watchlist,2.4765238400911236,False,True,True
TXN1207663,ACC116412,2025-10-17,21437.9,Credit,NEFT,IN,normal,2.00864292253838,False,True,True
TXN1125627,ACC116830,2025-05-24,21411.21,Credit,NEFT,IN,normal,1.6502585333332618,False,True,True
TXN1118618,ACC101670,2025-10-17,21407.76,Credit,IMPS,IN,watchlist,1.0934236729689473,False,True,True
TXN1042110,ACC116169,2025-10-02,21402.17,Credit,IMPS,IN,high_risk,0.7665752424100223,False,True,True
TXN1201786,ACC107332,2025-06-09,21393.44,Credit,Cash Deposit,IN,normal,0.7315157176962354,False,True,True
TXN1224884,ACC108342,2025-12-04,21384.58,Debit,IMPS,IN,normal,0.5481548936987668,False,True,True
TXN1171223,ACC114725,2025-07-17,21368.56,Credit,Cash Deposit,IN,normal,1.4636544956502877,False,True,True
TXN1035571,ACC112385,2025-05-29,21354.82,Credit,NEFT,IN,watchlist,1.292275425454691,False,True,True
TXN1062974,ACC106842,2025-07-26,21334.23,Credit,IMPS,IN,normal,2.6238757106011015,False,True,True
TXN1196732,ACC115834,2025-08-06,21333.87,Debit,Cash Deposit,IN,watchlist,2.9170892808071467,False,True,True
TXN1176204,ACC102135,2025-06-06,21329.91,Debit,Cheque,IN,watchlist,2.4626771301347463,False,True,True
TXN1144476,ACC104047,2025-03-16,21311.11,Debit,Wire Transfer,IN,normal,0.6252107047425887,False,True,True
TXN1136320,ACC103737,2025-07-24,21306.56,Debit,UPI,IN,watchlist,1.318599185599085,False,True,True
TXN1209431,ACC115322,2025-06-29,21294.98,Debit,UPI,IN,normal,0.6641186158230291,False,True,True
TXN1086231,ACC101043,2025-05-24,21288.84,Debit,RTGS,IN,watchlist,1.8099153965804238,False,True,True
TXN1107688,ACC116997,2025-04-13,21288.73,Credit,NEFT,SG,normal,1.8760257978644004,False,True,True
TXN1139915,ACC105808,2025-10-13,21280.34,Credit,IMPS,IN,normal,0.4191997080159078,False,True,True
TXN1145717,ACC108248,2025-01-24,21274.22,Credit,RTGS,IN,normal,-0.6030978861981634,False,True,True
TXN1119499,ACC113397,2025-07-18,21273.03,Debit,UPI,IN,watchlist,1.5825683083076996,False,True,True
TXN1156718,ACC111163,2025-09-21,21270.39,Debit,UPI,IN,normal,1.0136357820294462,False,True,True
TXN1119485,ACC116834,2025-05-14,21268.54,Credit,UPI,IN,watchlist,0.8867375100273047,False,True,True
TXN1051980,ACC108197,2025-10-21,21261.0,Debit,IMPS,SG,normal,1.9442706772760305,False,True,True
TXN1202183,ACC102895,2025-07-10,21258.0,Debit,IMPS,IN,normal,-1.0943999853983537,False,True,True
TXN1002608,ACC107736,2025-06-30,21256.69,Debit,UPI,IN,normal,1.0859013982179213,False,True,True
TXN1197730,ACC102885,2025-07-29,21256.23,Debit,RTGS,IN,watchlist,2.41761546800783,False,True,True
TXN1246177,ACC114387,2025-08-20,21246.92,Debit,Cheque,IN,watchlist,2.098868126715584,False,True,True
TXN1037086,ACC111454,2025-01-23,21245.31,Credit,UPI,IN,normal,1.3747709790623892,False,True,True
TXN1202530,ACC114994,2025-10-02,21243.51,Debit,RTGS,IN,watchlist,1.6146786099278918,False,True,True
TXN1237427,ACC105111,2025-03-13,21240.26,Debit,IMPS,IN,normal,0.8916023488557655,False,True,True
TXN1002003,ACC106958,2025-09-02,21235.71,Credit,Cash Deposit,IN,normal,0.6903810194806761,False,True,True
TXN1154461,ACC114074,2025-01-15,21224.25,Debit,NEFT,IN,normal,1.8939797502972526,False,True,True
TXN1207368,ACC108342,2025-02-28,21222.5,Credit,Cheque,AE,normal,0.5123509862390511,False,True,True
TXN1050175,ACC112593,2025-12-06,21216.26,Credit,UPI,IN,normal,0.3303906558095075,False,True,True
TXN1197969,ACC105274,2025-08-14,21212.23,Debit,NEFT,IN,watchlist,2.0110917528038708,False,True,True
TXN1036526,ACC102471,2025-07-18,21207.42,Credit,NEFT,US,normal,1.0240976166419342,False,True,True
TXN1141832,ACC113066,2025-03-24,21200.56,Debit,NEFT,SG,normal,1.1811627799539417,False,True,True
TXN1212071,ACC111734,2025-10-31,21186.67,Credit,NEFT,IN,high_risk,0.5432871167373339,False,True,True
TXN1002535,ACC101626,2025-09-23,21184.1,Credit,UPI,IN,watchlist,2.407525609318258,False,True,True
TXN1210524,ACC104851,2025-04-07,21178.79,Debit,NEFT,US,normal,0.8374623109793259,False,True,True
TXN1186843,ACC114912,2025-01-10,21168.87,Debit,NEFT,IN,normal,-0.2909342413022717,False,True,True
TXN1220151,ACC113444,2025-01-09,21168.35,Credit,NEFT,IN,normal,-0.029418886737848513,False,True,True
TXN1118710,ACC103241,2025-10-15,21153.57,Credit,IMPS,IN,normal,0.6507575058774387,False,True,True
TXN1152624,ACC114147,2025-03-10,21151.32,Debit,Wire Transfer,AE,normal,1.2811318625604344,False,True,True
TXN1104376,ACC107267,2025-12-24,21143.66,Credit,UPI,IN,watchlist,1.1268058476416145,False,True,True
TXN1193489,ACC110170,2025-05-21,21136.42,Debit,IMPS,SG,normal,2.6786476126683505,False,True,True
TXN1170220,ACC107511,2025-02-26,21134.06,Debit,NEFT,IN,normal,1.1605916677624883,False,True,True
TXN1199827,ACC116866,2025-08-11,21127.98,Debit,Wire Transfer,IN,normal,1.5730749966420732,False,True,True
TXN1022111,ACC106983,2025-01-04,21121.09,Credit,IMPS,AE,high_risk,1.3166639935751656,False,True,True
TXN1219241,ACC113114,2025-04-22,21113.5,Credit,NEFT,IN,normal,0.40535631890486673,False,True,True
TXN1143716,ACC105959,2025-02-21,21111.97,Debit,IMPS,IN,normal,2.0026402919947275,False,True,True
TXN1032330,ACC108447,2025-01-08,21109.62,Debit,IMPS,IN,normal,1.907746041143518,False,True,True
TXN1191759,ACC112280,2025-07-15,21105.59,Debit,UPI,IN,normal,1.722553079542071,False,True,True
TXN1034058,ACC115886,2025-01-19,21098.19,Debit,UPI,IN,normal,2.1472220093555205,False,True,True
